iso1,iso2,dist,weeks,pair_location,L1,L2
ERR4920379,ERR4920447,12728,57.857142857142854,Different,ERR4920379,ERR4920447
ERR4920379,ERR4920448,12714,62,Different,ERR4920379,ERR4920448
ERR4920379,ERR4920449,11974,62,Different,ERR4920379,ERR4920449
ERR4920379,ERR4920451,12731,62.714285714285715,Different,ERR4920379,ERR4920451
ERR4920379,ERR4920452,11973,63.42857142857143,Different,ERR4920379,ERR4920452
ERR4920379,ERR4920453,13149,63.57142857142857,Different,ERR4920379,ERR4920453
ERR4920379,ERR4920454,11974,64,Different,ERR4920379,ERR4920454
ERR4920379,ERR4920455,13223,64.14285714285714,Different,ERR4920379,ERR4920455
ERR4920379,ERR4920456,13224,64.57142857142857,Different,ERR4920379,ERR4920456
ERR4920379,ERR4920457,13225,64.57142857142857,Different,ERR4920379,ERR4920457
ERR4920379,ERR4920458,13223,64.85714285714286,Different,ERR4920379,ERR4920458
ERR4920379,ERR4920459,13179,65,Different,ERR4920379,ERR4920459
ERR4920379,ERR4920460,13117,65.28571428571429,Different,ERR4920379,ERR4920460
ERR4920379,ERR4920461,13180,65.71428571428571,Different,ERR4920379,ERR4920461
ERR4920379,ERR4920462,13222,65.71428571428571,Different,ERR4920379,ERR4920462
ERR4920379,ERR4920463,13175,66.28571428571429,Different,ERR4920379,ERR4920463
ERR4920379,ERR4920464,13178,66.42857142857143,Different,ERR4920379,ERR4920464
ERR4920379,ERR4920465,13173,66.42857142857143,Different,ERR4920379,ERR4920465
ERR4920379,ERR4920466,13177,66.57142857142857,Different,ERR4920379,ERR4920466
ERR4920379,ERR4920467,13220,67.14285714285714,Different,ERR4920379,ERR4920467
ERR4920379,ERR4920468,13178,67.28571428571429,Different,ERR4920379,ERR4920468
ERR4920379,ERR4920469,13181,67.42857142857143,Different,ERR4920379,ERR4920469
ERR4920379,ERR4920470,13178,67.42857142857143,Different,ERR4920379,ERR4920470
ERR4920379,ERR4920471,13179,69.28571428571429,Different,ERR4920379,ERR4920471
ERR4920379,ERR4920472,13223,69.57142857142857,Different,ERR4920379,ERR4920472
ERR4920379,ERR4920473,13177,70,Different,ERR4920379,ERR4920473
ERR4920379,ERR4920474,13223,70.14285714285714,Different,ERR4920379,ERR4920474
ERR4920379,ERR4920475,13179,70.42857142857143,Different,ERR4920379,ERR4920475
ERR4920379,ERR4920476,13223,71.71428571428571,Different,ERR4920379,ERR4920476
ERR4920379,ERR4920477,13221,72.14285714285714,Different,ERR4920379,ERR4920477
ERR4920379,ERR4920478,13223,72.42857142857143,Different,ERR4920379,ERR4920478
ERR4920379,ERR4920479,12602,72.42857142857143,Different,ERR4920379,ERR4920479
ERR4920379,ERR4920480,13223,73.71428571428571,Different,ERR4920379,ERR4920480
ERR4920379,ERR4920481,2334,73.71428571428571,Different,ERR4920379,ERR4920481
ERR4920379,ERR4920482,13222,74.42857142857143,Different,ERR4920379,ERR4920482
ERR4920379,ERR4920483,13222,74.71428571428571,Different,ERR4920379,ERR4920483
ERR4920379,ERR4920484,13223,74.71428571428571,Different,ERR4920379,ERR4920484
ERR4920379,ERR4920485,13223,75.14285714285714,Different,ERR4920379,ERR4920485
ERR4920379,ERR4920491,12725,28.714285714285715,Different,ERR4920379,ERR4920491
ERR4920379,ERR4920492,12668,29.714285714285715,Different,ERR4920379,ERR4920492
ERR4920379,ERR4920493,13086,28.142857142857142,Different,ERR4920379,ERR4920493
ERR4920379,ERR4920494,12676,29.142857142857142,Different,ERR4920379,ERR4920494
ERR4920379,ERR4920495,12677,29.571428571428573,Different,ERR4920379,ERR4920495
ERR4920379,ERR4920496,12664,29.714285714285715,Different,ERR4920379,ERR4920496
ERR4920379,ERR4920497,12647,39.857142857142854,Different,ERR4920379,ERR4920497
ERR4920379,ERR4920498,12518,45.285714285714285,Different,ERR4920379,ERR4920498
ERR4920379,ERR4920499,12826,45.714285714285715,Different,ERR4920379,ERR4920499
ERR4920379,ERR4920500,12315,48.142857142857146,Different,ERR4920379,ERR4920500
ERR4920379,ERR4920501,12746,53.57142857142857,Different,ERR4920379,ERR4920501
ERR4920379,ERR4920502,13069,61.142857142857146,Different,ERR4920379,ERR4920502
ERR4920379,ERR4920503,12405,64.42857142857143,Different,ERR4920379,ERR4920503
ERR4920379,ERR4920504,12414,65.28571428571429,Different,ERR4920379,ERR4920504
ERR4920379,ERR4920505,12665,65.71428571428571,Different,ERR4920379,ERR4920505
ERR4920379,ERR4920506,12450,69.57142857142857,Different,ERR4920379,ERR4920506
ERR4920379,ERR4920507,12754,26.714285714285715,Different,ERR4920379,ERR4920507
ERR4920379,ERR4920508,12752,25.571428571428573,Different,ERR4920379,ERR4920508
ERR4920379,ERR4920510,12755,20.285714285714285,Different,ERR4920379,ERR4920510
ERR4920379,ERR4920511,12544,29.285714285714285,Different,ERR4920379,ERR4920511
ERR4920379,ERR4920512,3032,29.857142857142858,Different,ERR4920379,ERR4920512
ERR4920379,ERR4920513,3031,30.142857142857142,Different,ERR4920379,ERR4920513
ERR4920379,ERR4920514,12569,32.142857142857146,Different,ERR4920379,ERR4920514
ERR4920379,ERR4920515,12966,33.285714285714285,Different,ERR4920379,ERR4920515
ERR4920379,ERR4920516,13323,39.857142857142854,Different,ERR4920379,ERR4920516
ERR4920379,ERR4920517,12620,17.714285714285715,Different,ERR4920379,ERR4920517
ERR4920379,ERR4920518,12493,17.571428571428573,Different,ERR4920379,ERR4920518
ERR4920379,ERR4920519,12562,44,Different,ERR4920379,ERR4920519
ERR4920379,ERR4920520,12798,46.142857142857146,Different,ERR4920379,ERR4920520
ERR4920379,ERR4920521,12753,17.285714285714285,Different,ERR4920379,ERR4920521
ERR4920379,ERR4920523,13088,49.714285714285715,Different,ERR4920379,ERR4920523
ERR4920379,ERR4920524,13083,49.714285714285715,Different,ERR4920379,ERR4920524
ERR4920379,ERR4920525,2537,15.857142857142858,Different,ERR4920379,ERR4920525
ERR4920379,ERR4920526,12520,15.857142857142858,Different,ERR4920379,ERR4920526
ERR4920379,ERR4920527,11729,54,Different,ERR4920379,ERR4920527
ERR4920379,ERR4920528,11895,57.142857142857146,Different,ERR4920379,ERR4920528
ERR4920379,ERR4920529,12696,69.42857142857143,Different,ERR4920379,ERR4920529
ERR4920379,ERR4920530,12592,11.285714285714286,Different,ERR4920379,ERR4920530
ERR4920379,ERR4920531,12752,20.857142857142858,Different,ERR4920379,ERR4920531
ERR4920379,ERR4920532,12600,9.571428571428571,Different,ERR4920379,ERR4920532
ERR4920379,ERR4920533,12673,6.857142857142857,Different,ERR4920379,ERR4920533
ERR4920379,ERR4920534,12680,5.714285714285714,Different,ERR4920379,ERR4920534
ERR4920379,ERR4920535,12670,0.8571428571428571,Different,ERR4920379,ERR4920535
ERR4920379,ERR4920537,3027,18,Different,ERR4920379,ERR4920537
ERR4920379,ERR4920538,12712,18,Different,ERR4920379,ERR4920538
ERR4920379,ERR4920539,12756,11.285714285714286,Different,ERR4920379,ERR4920539
ERR4920379,ERR4920540,12682,5.142857142857143,Different,ERR4920379,ERR4920540
ERR4920379,ERR4920541,12672,2.7142857142857144,Different,ERR4920379,ERR4920541
ERR4920379,ERR4920542,12684,6,Different,ERR4920379,ERR4920542
ERR4920379,ERR4920543,12681,16.428571428571427,Different,ERR4920379,ERR4920543
ERR4920379,ERR4920550,13338,10.571428571428571,Different,ERR4920379,ERR4920550
ERR4920379,ERR4920551,13280,8.285714285714286,Different,ERR4920379,ERR4920551
ERR4920379,ERR4920552,13026,4.857142857142857,Different,ERR4920379,ERR4920552
ERR4920379,ERR4920553,13341,4.571428571428571,Different,ERR4920379,ERR4920553
ERR4920379,ERR4920554,13348,4.571428571428571,Different,ERR4920379,ERR4920554
ERR4920379,ERR4920555,13236,3.4285714285714284,Different,ERR4920379,ERR4920555
ERR4920379,ERR4920556,13333,2.2857142857142856,Different,ERR4920379,ERR4920556
ERR4920379,ERR4920557,13293,0.8571428571428571,Different,ERR4920379,ERR4920557
ERR4920379,ERR4920558,13340,0.42857142857142855,Different,ERR4920379,ERR4920558
ERR4920379,ERR4920559,13326,0.8571428571428571,Different,ERR4920379,ERR4920559
ERR4920379,ERR4920560,13280,1.2857142857142858,Different,ERR4920379,ERR4920560
ERR4920379,ERR4920561,13347,2.857142857142857,Different,ERR4920379,ERR4920561
ERR4920379,ERR4920562,12615,3.142857142857143,Different,ERR4920379,ERR4920562
ERR4920379,ERR4920563,12617,3.7142857142857144,Different,ERR4920379,ERR4920563
ERR4920379,ERR4920564,13346,4.428571428571429,Different,ERR4920379,ERR4920564
ERR4920379,ERR4920566,12564,5.285714285714286,Different,ERR4920379,ERR4920566
ERR4920379,ERR4920567,12634,5.285714285714286,Different,ERR4920379,ERR4920567
ERR4920379,ERR4920568,13185,11.285714285714286,Different,ERR4920379,ERR4920568
ERR4920379,ERR4920570,13148,12.571428571428571,Different,ERR4920379,ERR4920570
ERR4920379,ERR4920571,12393,13.571428571428571,Different,ERR4920379,ERR4920571
ERR4920379,ERR4920572,13214,14.142857142857142,Different,ERR4920379,ERR4920572
ERR4920379,ERR4920576,12538,22.142857142857142,Different,ERR4920379,ERR4920576
ERR4920379,ERR4920578,13339,29.142857142857142,Different,ERR4920379,ERR4920578
ERR4920379,ERR4920579,13343,34.57142857142857,Different,ERR4920379,ERR4920579
ERR4920379,ERR4920580,13346,40,Different,ERR4920379,ERR4920580
ERR4920379,ERR4920582,13229,41.57142857142857,Different,ERR4920379,ERR4920582
ERR4920379,ERR4920584,12588,45,Different,ERR4920379,ERR4920584
ERR4920379,ERR4920585,3060,46,Different,ERR4920379,ERR4920585
ERR4920379,ERR4920588,12852,55.42857142857143,Different,ERR4920379,ERR4920588
ERR4920379,ERR4920591,13351,70.42857142857143,Different,ERR4920379,ERR4920591
ERR4920379,ERR4920592,12848,34.57142857142857,Different,ERR4920379,ERR4920592
ERR4920379,ERR4920593,12942,36.285714285714285,Different,ERR4920379,ERR4920593
ERR4920379,ERR4920594,12539,55.42857142857143,Different,ERR4920379,ERR4920594
ERR4920379,ERR4920595,12701,5.571428571428571,Different,ERR4920379,ERR4920595
ERR4920379,ERR4920596,12701,6.285714285714286,Different,ERR4920379,ERR4920596
ERR4920379,ERR4920597,13043,23.857142857142858,Different,ERR4920379,ERR4920597
ERR4920379,ERR4920598,13105,19.857142857142858,Different,ERR4920379,ERR4920598
ERR4920379,ERR4920599,2572,12.285714285714286,Different,ERR4920379,ERR4920599
ERR4920379,ERR4920600,2573,12.285714285714286,Different,ERR4920379,ERR4920600
ERR4920379,ERR4920601,12560,13.285714285714286,Different,ERR4920379,ERR4920601
ERR4920379,ERR4920602,12561,13.857142857142858,Different,ERR4920379,ERR4920602
ERR4920379,ERR4920603,12701,20.142857142857142,Different,ERR4920379,ERR4920603
ERR4920379,ERR4920604,13105,27,Different,ERR4920379,ERR4920604
ERR4920379,ERR4920605,13103,27.571428571428573,Different,ERR4920379,ERR4920605
ERR4920379,ERR4920606,12696,14.857142857142858,Different,ERR4920379,ERR4920606
ERR4920379,ERR4920617,8402,28.714285714285715,Different,ERR4920379,ERR4920617
ERR4920379,ERR4920618,12565,23.857142857142858,Different,ERR4920379,ERR4920618
ERR4920379,ERR4920619,12339,8.142857142857142,Different,ERR4920379,ERR4920619
ERR4920379,ERR4920620,12569,8.142857142857142,Different,ERR4920379,ERR4920620
ERR4920379,ERR4920621,12589,33.42857142857143,Different,ERR4920379,ERR4920621
ERR4920379,ERR4920623,2575,2.5714285714285716,Different,ERR4920379,ERR4920623
ERR4920379,ERR4920624,12565,3.7142857142857144,Different,ERR4920379,ERR4920624
ERR4920379,ERR4920625,11798,52.42857142857143,Different,ERR4920379,ERR4920625
ERR4920379,ERR4920626,12951,53.42857142857143,Different,ERR4920379,ERR4920626
ERR4920379,ERR4920627,12526,0.42857142857142855,Different,ERR4920379,ERR4920627
ERR4920379,ERR4920628,12561,6.285714285714286,Different,ERR4920379,ERR4920628
ERR4920379,ERR4920629,12565,11.428571428571429,Different,ERR4920379,ERR4920629
ERR4920380,ERR4920381,12813,10.428571428571429,Same,ERR4920380,ERR4920381
ERR4920380,ERR4920382,13230,12,Same,ERR4920380,ERR4920382
ERR4920380,ERR4920383,13230,14,Same,ERR4920380,ERR4920383
ERR4920380,ERR4920384,12636,15.142857142857142,Same,ERR4920380,ERR4920384
ERR4920380,ERR4920385,12919,22.285714285714285,Same,ERR4920380,ERR4920385
ERR4920380,ERR4920386,13232,16.285714285714285,Same,ERR4920380,ERR4920386
ERR4920380,ERR4920387,13228,19.285714285714285,Same,ERR4920380,ERR4920387
ERR4920380,ERR4920388,12532,24.428571428571427,Same,ERR4920380,ERR4920388
ERR4920380,ERR4920391,11039,32.42857142857143,Different,ERR4920380,ERR4920391
ERR4920380,ERR4920392,12674,47.285714285714285,Different,ERR4920380,ERR4920392
ERR4920380,ERR4920393,12461,51.714285714285715,Different,ERR4920380,ERR4920393
ERR4920380,ERR4920394,13221,51.285714285714285,Different,ERR4920380,ERR4920394
ERR4920380,ERR4920395,12678,53.857142857142854,Different,ERR4920380,ERR4920395
ERR4920380,ERR4920396,13212,54.714285714285715,Different,ERR4920380,ERR4920396
ERR4920380,ERR4920397,11322,55.285714285714285,Different,ERR4920380,ERR4920397
ERR4920380,ERR4920398,11323,59,Different,ERR4920380,ERR4920398
ERR4920380,ERR4920399,11321,60.57142857142857,Different,ERR4920380,ERR4920399
ERR4920380,ERR4920400,13499,61,Different,ERR4920380,ERR4920400
ERR4920380,ERR4920401,11322,60.142857142857146,Different,ERR4920380,ERR4920401
ERR4920380,ERR4920402,13499,61,Different,ERR4920380,ERR4920402
ERR4920380,ERR4920403,13466,61.714285714285715,Different,ERR4920380,ERR4920403
ERR4920380,ERR4920404,13216,61.857142857142854,Different,ERR4920380,ERR4920404
ERR4920380,ERR4920405,13498,61.857142857142854,Different,ERR4920380,ERR4920405
ERR4920380,ERR4920406,13217,65.14285714285714,Different,ERR4920380,ERR4920406
ERR4920380,ERR4920407,13212,62.714285714285715,Different,ERR4920380,ERR4920407
ERR4920380,ERR4920408,13214,63.285714285714285,Different,ERR4920380,ERR4920408
ERR4920380,ERR4920409,13215,63.285714285714285,Different,ERR4920380,ERR4920409
ERR4920380,ERR4920410,13500,63.857142857142854,Different,ERR4920380,ERR4920410
ERR4920380,ERR4920411,13217,63.857142857142854,Different,ERR4920380,ERR4920411
ERR4920380,ERR4920412,13218,64,Different,ERR4920380,ERR4920412
ERR4920380,ERR4920413,13216,66.42857142857143,Different,ERR4920380,ERR4920413
ERR4920380,ERR4920414,13213,66.71428571428571,Different,ERR4920380,ERR4920414
ERR4920380,ERR4920415,13210,67.85714285714286,Different,ERR4920380,ERR4920415
ERR4920380,ERR4920416,13500,69.28571428571429,Different,ERR4920380,ERR4920416
ERR4920380,ERR4920417,13497,70.85714285714286,Different,ERR4920380,ERR4920417
ERR4920380,ERR4920418,13497,70.85714285714286,Different,ERR4920380,ERR4920418
ERR4920380,ERR4920419,13498,39,Different,ERR4920380,ERR4920419
ERR4920380,ERR4920420,12682,53.714285714285715,Different,ERR4920380,ERR4920420
ERR4920380,ERR4920421,13221,60.42857142857143,Different,ERR4920380,ERR4920421
ERR4920380,ERR4920422,13216,63,Different,ERR4920380,ERR4920422
ERR4920380,ERR4920423,13212,67.57142857142857,Different,ERR4920380,ERR4920423
ERR4920380,ERR4920424,13217,67.85714285714286,Different,ERR4920380,ERR4920424
ERR4920380,ERR4920425,13497,67.85714285714286,Different,ERR4920380,ERR4920425
ERR4920380,ERR4920426,13498,69.14285714285714,Different,ERR4920380,ERR4920426
ERR4920380,ERR4920427,13502,68.57142857142857,Different,ERR4920380,ERR4920427
ERR4920380,ERR4920428,13498,69.71428571428571,Different,ERR4920380,ERR4920428
ERR4920380,ERR4920429,13498,70.57142857142857,Different,ERR4920380,ERR4920429
ERR4920380,ERR4920430,13500,71,Different,ERR4920380,ERR4920430
ERR4920380,ERR4920431,13499,33,Different,ERR4920380,ERR4920431
ERR4920380,ERR4920432,12668,38.42857142857143,Different,ERR4920380,ERR4920432
ERR4920380,ERR4920433,12668,39.142857142857146,Different,ERR4920380,ERR4920433
ERR4920380,ERR4920434,12940,39.857142857142854,Different,ERR4920380,ERR4920434
ERR4920380,ERR4920435,12678,41.57142857142857,Different,ERR4920380,ERR4920435
ERR4920380,ERR4920436,12674,42.142857142857146,Different,ERR4920380,ERR4920436
ERR4920380,ERR4920437,13499,43.285714285714285,Different,ERR4920380,ERR4920437
ERR4920380,ERR4920438,13500,43.285714285714285,Different,ERR4920380,ERR4920438
ERR4920380,ERR4920439,13499,43.57142857142857,Different,ERR4920380,ERR4920439
ERR4920380,ERR4920440,12492,50.57142857142857,Different,ERR4920380,ERR4920440
ERR4920380,ERR4920441,11322,50.714285714285715,Different,ERR4920380,ERR4920441
ERR4920380,ERR4920442,13501,51,Different,ERR4920380,ERR4920442
ERR4920380,ERR4920443,12680,51.857142857142854,Different,ERR4920380,ERR4920443
ERR4920380,ERR4920444,13219,52.714285714285715,Different,ERR4920380,ERR4920444
ERR4920380,ERR4920445,12676,53.857142857142854,Different,ERR4920380,ERR4920445
ERR4920380,ERR4920446,12079,54.42857142857143,Different,ERR4920380,ERR4920446
ERR4920380,ERR4920447,12679,54.42857142857143,Different,ERR4920380,ERR4920447
ERR4920380,ERR4920448,12662,58.57142857142857,Different,ERR4920380,ERR4920448
ERR4920380,ERR4920449,11322,58.57142857142857,Different,ERR4920380,ERR4920449
ERR4920380,ERR4920451,12679,59.285714285714285,Different,ERR4920380,ERR4920451
ERR4920380,ERR4920452,11323,60,Different,ERR4920380,ERR4920452
ERR4920380,ERR4920453,13184,60.142857142857146,Different,ERR4920380,ERR4920453
ERR4920380,ERR4920454,11322,60.57142857142857,Different,ERR4920380,ERR4920454
ERR4920380,ERR4920455,13499,60.714285714285715,Different,ERR4920380,ERR4920455
ERR4920380,ERR4920456,13500,61.142857142857146,Different,ERR4920380,ERR4920456
ERR4920380,ERR4920457,13501,61.142857142857146,Different,ERR4920380,ERR4920457
ERR4920380,ERR4920458,13499,61.42857142857143,Different,ERR4920380,ERR4920458
ERR4920380,ERR4920459,13440,61.57142857142857,Different,ERR4920380,ERR4920459
ERR4920380,ERR4920460,13389,61.857142857142854,Different,ERR4920380,ERR4920460
ERR4920380,ERR4920461,13217,62.285714285714285,Different,ERR4920380,ERR4920461
ERR4920380,ERR4920462,13498,62.285714285714285,Different,ERR4920380,ERR4920462
ERR4920380,ERR4920463,13212,62.857142857142854,Different,ERR4920380,ERR4920463
ERR4920380,ERR4920464,13215,63,Different,ERR4920380,ERR4920464
ERR4920380,ERR4920465,13207,63,Different,ERR4920380,ERR4920465
ERR4920380,ERR4920466,13215,63.142857142857146,Different,ERR4920380,ERR4920466
ERR4920380,ERR4920467,13496,63.714285714285715,Different,ERR4920380,ERR4920467
ERR4920380,ERR4920468,13215,63.857142857142854,Different,ERR4920380,ERR4920468
ERR4920380,ERR4920469,13218,64,Different,ERR4920380,ERR4920469
ERR4920380,ERR4920470,13216,64,Different,ERR4920380,ERR4920470
ERR4920380,ERR4920471,13216,65.85714285714286,Different,ERR4920380,ERR4920471
ERR4920380,ERR4920472,13499,66.14285714285714,Different,ERR4920380,ERR4920472
ERR4920380,ERR4920473,13214,66.57142857142857,Different,ERR4920380,ERR4920473
ERR4920380,ERR4920474,13496,66.71428571428571,Different,ERR4920380,ERR4920474
ERR4920380,ERR4920475,13217,67,Different,ERR4920380,ERR4920475
ERR4920380,ERR4920476,13499,68.28571428571429,Different,ERR4920380,ERR4920476
ERR4920380,ERR4920477,13497,68.71428571428571,Different,ERR4920380,ERR4920477
ERR4920380,ERR4920478,13499,69,Different,ERR4920380,ERR4920478
ERR4920380,ERR4920479,12613,69,Different,ERR4920380,ERR4920479
ERR4920380,ERR4920480,13499,70.28571428571429,Different,ERR4920380,ERR4920480
ERR4920380,ERR4920481,2515,70.28571428571429,Different,ERR4920380,ERR4920481
ERR4920380,ERR4920482,13498,71,Different,ERR4920380,ERR4920482
ERR4920380,ERR4920483,13498,71.28571428571429,Different,ERR4920380,ERR4920483
ERR4920380,ERR4920484,13499,71.28571428571429,Different,ERR4920380,ERR4920484
ERR4920380,ERR4920485,13499,71.71428571428571,Different,ERR4920380,ERR4920485
ERR4920380,ERR4920491,12674,25.285714285714285,Different,ERR4920380,ERR4920491
ERR4920380,ERR4920492,12678,26.285714285714285,Different,ERR4920380,ERR4920492
ERR4920380,ERR4920493,13037,24.714285714285715,Different,ERR4920380,ERR4920493
ERR4920380,ERR4920494,12724,25.714285714285715,Different,ERR4920380,ERR4920494
ERR4920380,ERR4920495,12726,26.142857142857142,Different,ERR4920380,ERR4920495
ERR4920380,ERR4920496,12679,26.285714285714285,Different,ERR4920380,ERR4920496
ERR4920380,ERR4920497,12626,36.42857142857143,Different,ERR4920380,ERR4920497
ERR4920380,ERR4920498,12502,41.857142857142854,Different,ERR4920380,ERR4920498
ERR4920380,ERR4920499,12884,42.285714285714285,Different,ERR4920380,ERR4920499
ERR4920380,ERR4920500,12310,44.714285714285715,Different,ERR4920380,ERR4920500
ERR4920380,ERR4920501,12712,50.142857142857146,Different,ERR4920380,ERR4920501
ERR4920380,ERR4920502,13067,57.714285714285715,Different,ERR4920380,ERR4920502
ERR4920380,ERR4920503,12437,61,Different,ERR4920380,ERR4920503
ERR4920380,ERR4920504,12445,61.857142857142854,Different,ERR4920380,ERR4920504
ERR4920380,ERR4920505,12665,62.285714285714285,Different,ERR4920380,ERR4920505
ERR4920380,ERR4920506,12427,66.14285714285714,Different,ERR4920380,ERR4920506
ERR4920380,ERR4920507,12750,30.142857142857142,Different,ERR4920380,ERR4920507
ERR4920380,ERR4920508,12750,29,Different,ERR4920380,ERR4920508
ERR4920380,ERR4920510,12753,23.714285714285715,Different,ERR4920380,ERR4920510
ERR4920380,ERR4920511,12555,25.857142857142858,Different,ERR4920380,ERR4920511
ERR4920380,ERR4920512,4338,26.428571428571427,Different,ERR4920380,ERR4920512
ERR4920380,ERR4920513,4337,26.714285714285715,Different,ERR4920380,ERR4920513
ERR4920380,ERR4920514,12591,28.714285714285715,Different,ERR4920380,ERR4920514
ERR4920380,ERR4920515,12972,29.857142857142858,Different,ERR4920380,ERR4920515
ERR4920380,ERR4920516,13268,36.42857142857143,Different,ERR4920380,ERR4920516
ERR4920380,ERR4920517,12632,21.142857142857142,Different,ERR4920380,ERR4920517
ERR4920380,ERR4920518,12491,21,Different,ERR4920380,ERR4920518
ERR4920380,ERR4920519,12584,40.57142857142857,Different,ERR4920380,ERR4920519
ERR4920380,ERR4920520,12766,42.714285714285715,Different,ERR4920380,ERR4920520
ERR4920380,ERR4920521,12749,20.714285714285715,Different,ERR4920380,ERR4920521
ERR4920380,ERR4920523,13038,46.285714285714285,Different,ERR4920380,ERR4920523
ERR4920380,ERR4920524,13033,46.285714285714285,Different,ERR4920380,ERR4920524
ERR4920380,ERR4920525,2517,19.285714285714285,Different,ERR4920380,ERR4920525
ERR4920380,ERR4920526,12518,19.285714285714285,Different,ERR4920380,ERR4920526
ERR4920380,ERR4920527,11690,50.57142857142857,Different,ERR4920380,ERR4920527
ERR4920380,ERR4920528,11257,53.714285714285715,Different,ERR4920380,ERR4920528
ERR4920380,ERR4920529,12648,66,Different,ERR4920380,ERR4920529
ERR4920380,ERR4920530,12556,14.714285714285714,Different,ERR4920380,ERR4920530
ERR4920380,ERR4920531,12750,24.285714285714285,Different,ERR4920380,ERR4920531
ERR4920380,ERR4920532,12637,13,Different,ERR4920380,ERR4920532
ERR4920380,ERR4920533,12666,10.285714285714286,Different,ERR4920380,ERR4920533
ERR4920380,ERR4920534,12674,9.142857142857142,Different,ERR4920380,ERR4920534
ERR4920380,ERR4920535,12617,4.285714285714286,Different,ERR4920380,ERR4920535
ERR4920380,ERR4920537,4333,14.571428571428571,Different,ERR4920380,ERR4920537
ERR4920380,ERR4920538,12664,14.571428571428571,Different,ERR4920380,ERR4920538
ERR4920380,ERR4920539,12752,14.714285714285714,Different,ERR4920380,ERR4920539
ERR4920380,ERR4920540,12675,8.571428571428571,Different,ERR4920380,ERR4920540
ERR4920380,ERR4920541,12662,0.7142857142857143,Different,ERR4920380,ERR4920541
ERR4920380,ERR4920542,12676,2.5714285714285716,Different,ERR4920380,ERR4920542
ERR4920380,ERR4920543,12673,13,Different,ERR4920380,ERR4920543
ERR4920380,ERR4920550,13282,14,Different,ERR4920380,ERR4920550
ERR4920380,ERR4920551,13222,11.714285714285714,Different,ERR4920380,ERR4920551
ERR4920380,ERR4920552,13204,8.285714285714286,Different,ERR4920380,ERR4920552
ERR4920380,ERR4920553,13283,8,Different,ERR4920380,ERR4920553
ERR4920380,ERR4920554,13290,8,Different,ERR4920380,ERR4920554
ERR4920380,ERR4920555,13182,6.857142857142857,Different,ERR4920380,ERR4920555
ERR4920380,ERR4920556,13277,5.714285714285714,Different,ERR4920380,ERR4920556
ERR4920380,ERR4920557,13239,4.285714285714286,Different,ERR4920380,ERR4920557
ERR4920380,ERR4920558,13279,3,Different,ERR4920380,ERR4920558
ERR4920380,ERR4920559,13259,2.5714285714285716,Different,ERR4920380,ERR4920559
ERR4920380,ERR4920560,13226,2.142857142857143,Different,ERR4920380,ERR4920560
ERR4920380,ERR4920561,13289,0.5714285714285714,Different,ERR4920380,ERR4920561
ERR4920380,ERR4920562,12615,0.2857142857142857,Different,ERR4920380,ERR4920562
ERR4920380,ERR4920563,12616,0.2857142857142857,Different,ERR4920380,ERR4920563
ERR4920380,ERR4920564,13286,1,Different,ERR4920380,ERR4920564
ERR4920380,ERR4920566,12529,1.8571428571428572,Different,ERR4920380,ERR4920566
ERR4920380,ERR4920567,12607,1.8571428571428572,Different,ERR4920380,ERR4920567
ERR4920380,ERR4920568,13166,7.857142857142857,Different,ERR4920380,ERR4920568
ERR4920380,ERR4920570,13129,9.142857142857142,Different,ERR4920380,ERR4920570
ERR4920380,ERR4920571,12365,10.142857142857142,Different,ERR4920380,ERR4920571
ERR4920380,ERR4920572,13198,10.714285714285714,Different,ERR4920380,ERR4920572
ERR4920380,ERR4920576,12573,18.714285714285715,Different,ERR4920380,ERR4920576
ERR4920380,ERR4920578,13276,25.714285714285715,Different,ERR4920380,ERR4920578
ERR4920380,ERR4920579,13284,31.142857142857142,Different,ERR4920380,ERR4920579
ERR4920380,ERR4920580,13286,36.57142857142857,Different,ERR4920380,ERR4920580
ERR4920380,ERR4920582,13210,38.142857142857146,Different,ERR4920380,ERR4920582
ERR4920380,ERR4920584,12564,41.57142857142857,Different,ERR4920380,ERR4920584
ERR4920380,ERR4920585,4359,42.57142857142857,Different,ERR4920380,ERR4920585
ERR4920380,ERR4920588,12874,52,Different,ERR4920380,ERR4920588
ERR4920380,ERR4920591,13293,67,Different,ERR4920380,ERR4920591
ERR4920380,ERR4920592,12821,31.142857142857142,Different,ERR4920380,ERR4920592
ERR4920380,ERR4920593,12933,32.857142857142854,Different,ERR4920380,ERR4920593
ERR4920380,ERR4920594,12553,52,Different,ERR4920380,ERR4920594
ERR4920380,ERR4920595,12651,2.142857142857143,Different,ERR4920380,ERR4920595
ERR4920380,ERR4920596,12651,2.857142857142857,Different,ERR4920380,ERR4920596
ERR4920380,ERR4920597,12934,27.285714285714285,Different,ERR4920380,ERR4920597
ERR4920380,ERR4920598,13043,23.285714285714285,Different,ERR4920380,ERR4920598
ERR4920380,ERR4920599,2550,8.857142857142858,Different,ERR4920380,ERR4920599
ERR4920380,ERR4920600,2550,8.857142857142858,Different,ERR4920380,ERR4920600
ERR4920380,ERR4920601,12534,9.857142857142858,Different,ERR4920380,ERR4920601
ERR4920380,ERR4920602,12535,10.428571428571429,Different,ERR4920380,ERR4920602
ERR4920380,ERR4920603,12650,16.714285714285715,Different,ERR4920380,ERR4920603
