iso1,iso2,dist,weeks,pair_location,L1,L2
ERR6349923,ERR6350198,6,4.428571428571429,Same,ERR6349923,ERR6350198
ERR6349923,ERR6350199,7,4,Same,ERR6349923,ERR6350199
ERR6349923,ERR6350200,6,4.428571428571429,Same,ERR6349923,ERR6350200
ERR6349923,ERR6350202,18320,42.57142857142857,Same,ERR6349923,ERR6350202
ERR6349923,ERR6350203,6,12.571428571428571,Same,ERR6349923,ERR6350203
ERR6349923,ERR6350204,2,14.857142857142858,Same,ERR6349923,ERR6350204
ERR6349923,ERR6350205,31,1.1428571428571428,Same,ERR6349923,ERR6350205
ERR6349923,ERR6350206,16776,4.857142857142857,Same,ERR6349923,ERR6350206
ERR6349923,ERR6350208,16775,10.714285714285714,Same,ERR6349923,ERR6350208
ERR6349923,ERR6350210,7,4,Same,ERR6349923,ERR6350210
ERR6349923,ERR6350212,4,4.285714285714286,Same,ERR6349923,ERR6350212
ERR6349923,ERR6350214,6,3.7142857142857144,Same,ERR6349923,ERR6350214
ERR6349923,ERR6350215,18317,39.57142857142857,Same,ERR6349923,ERR6350215
ERR6349923,ERR6350216,18279,43,Same,ERR6349923,ERR6350216
ERR6349923,ERR6350217,3,11,Same,ERR6349923,ERR6350217
ERR6349923,ERR6350218,9,15.571428571428571,Same,ERR6349923,ERR6350218
ERR6349923,ERR6350758,3,4.857142857142857,Same,ERR6349923,ERR6350758
ERR6349923,ERR6350760,3,17.714285714285715,Same,ERR6349923,ERR6350760
ERR6349923,ERR6350761,16797,34.142857142857146,Same,ERR6349923,ERR6350761
ERR6349923,ERR6350762,16838,3.7142857142857144,Same,ERR6349923,ERR6350762
ERR6349923,ERR6350763,8,3.4285714285714284,Same,ERR6349923,ERR6350763
ERR6349923,ERR6350765,14,3.4285714285714284,Same,ERR6349923,ERR6350765
ERR6349923,ERR6350767,17706,43.57142857142857,Same,ERR6349923,ERR6350767
ERR6349923,ERR6350768,18,12.714285714285714,Same,ERR6349923,ERR6350768
ERR6349923,ERR6350769,15702,16.142857142857142,Same,ERR6349923,ERR6350769
ERR6349923,ERR6350770,2,0.5714285714285714,Same,ERR6349923,ERR6350770
ERR6349923,ERR6350772,1,5.571428571428571,Same,ERR6349923,ERR6350772
ERR6349923,ERR6350774,16056,3.4285714285714284,Same,ERR6349923,ERR6350774
ERR6349923,ERR6350775,2,3.4285714285714284,Same,ERR6349923,ERR6350775
ERR6349923,ERR6350776,14,3.4285714285714284,Same,ERR6349923,ERR6350776
ERR6349923,ERR6350777,16796,3.4285714285714284,Same,ERR6349923,ERR6350777
ERR6349923,ERR6350779,16080,33.714285714285715,Same,ERR6349923,ERR6350779
ERR6349923,ERR6350780,17732,44.142857142857146,Same,ERR6349923,ERR6350780
ERR6349923,ERR6350781,7,12.428571428571429,Same,ERR6349923,ERR6350781
ERR6349923,ERR6350782,1,13.428571428571429,Same,ERR6349923,ERR6350782
ERR6349923,ERR6350783,4,1.1428571428571428,Same,ERR6349923,ERR6350783
ERR6349923,ERR6350785,4,5.571428571428571,Same,ERR6349923,ERR6350785
ERR6349923,ERR6350786,5,4,Same,ERR6349923,ERR6350786
ERR6349923,ERR6350787,2,18.714285714285715,Same,ERR6349923,ERR6350787
ERR6349923,ERR6350791,16799,38.714285714285715,Same,ERR6349923,ERR6350791
ERR6349923,ERR6350793,4,11.571428571428571,Same,ERR6349923,ERR6350793
ERR6349923,ERR6350795,1,0.7142857142857143,Same,ERR6349923,ERR6350795
ERR6349923,ERR6350796,10,4.571428571428571,Same,ERR6349923,ERR6350796
ERR6349923,ERR6350797,328,10.142857142857142,Same,ERR6349923,ERR6350797
ERR6349923,ERR6350798,325,8.142857142857142,Same,ERR6349923,ERR6350798
ERR6349923,ERR6350799,8,18.714285714285715,Same,ERR6349923,ERR6350799
ERR6349923,ERR6350800,3,2.4285714285714284,Same,ERR6349923,ERR6350800
ERR6349923,ERR6350801,8,1.8571428571428572,Same,ERR6349923,ERR6350801
ERR6349923,ERR6350802,3,2,Same,ERR6349923,ERR6350802
ERR6349923,ERR6350803,4,2.142857142857143,Same,ERR6349923,ERR6350803
ERR6349923,ERR6350804,78,44.142857142857146,Same,ERR6349923,ERR6350804
ERR6349923,ERR6350805,3,15.571428571428571,Same,ERR6349923,ERR6350805
ERR6349923,ERR6350806,7,1.5714285714285714,Same,ERR6349923,ERR6350806
ERR6349923,ERR6350807,5,3.5714285714285716,Same,ERR6349923,ERR6350807
ERR6349923,ERR6350808,2,5.571428571428571,Same,ERR6349923,ERR6350808
ERR6349923,ERR6350811,18310,39.142857142857146,Same,ERR6349923,ERR6350811
ERR6349923,ERR6350812,329,10.857142857142858,Same,ERR6349923,ERR6350812
ERR6349923,ERR6350813,4,12.857142857142858,Same,ERR6349923,ERR6350813
ERR6349923,ERR6350816,5,1.5714285714285714,Same,ERR6349923,ERR6350816
ERR6349923,ERR6350817,8,4.571428571428571,Same,ERR6349923,ERR6350817
ERR6349923,ERR6350818,7,6,Same,ERR6349923,ERR6350818
ERR6349923,ERR6350820,1,10.571428571428571,Same,ERR6349923,ERR6350820
ERR6349923,ERR6350822,18320,6,Same,ERR6349923,ERR6350822
ERR6349923,ERR6350824,17899,2,Same,ERR6349923,ERR6350824
ERR6349923,ERR6350829,3,0.7142857142857143,Same,ERR6349923,ERR6350829
ERR6349923,ERR6350830,34,4.571428571428571,Same,ERR6349923,ERR6350830
ERR6349923,ERR6350831,1,4.714285714285714,Same,ERR6349923,ERR6350831
ERR6349923,ERR6350833,2,19.428571428571427,Same,ERR6349923,ERR6350833
ERR6349923,ERR6350835,14,1.4285714285714286,Same,ERR6349923,ERR6350835
ERR6349923,ERR6350836,17578,1.2857142857142858,Same,ERR6349923,ERR6350836
ERR6349923,ERR6350838,18322,1.8571428571428572,Same,ERR6349923,ERR6350838
ERR6349923,ERR6350840,366,29.857142857142858,Same,ERR6349923,ERR6350840
ERR6349923,ERR6350842,1,0.14285714285714285,Same,ERR6349923,ERR6350842
ERR6349923,ERR6350843,1,0.2857142857142857,Same,ERR6349923,ERR6350843
ERR6349923,ERR6350844,3,5.571428571428571,Same,ERR6349923,ERR6350844
ERR6349923,ERR6350845,326,10,Same,ERR6349923,ERR6350845
ERR6349923,ERR6350846,7,20,Same,ERR6349923,ERR6350846
ERR6349923,ERR6350849,4,0.8571428571428571,Same,ERR6349923,ERR6350849
ERR6349923,ERR6350852,2,14.142857142857142,Same,ERR6349923,ERR6350852
ERR6349923,ERR6350853,1,1.5714285714285714,Same,ERR6349923,ERR6350853
ERR6349923,ERR6350855,327,9.857142857142858,Same,ERR6349923,ERR6350855
ERR6349923,ERR6350856,328,10.714285714285714,Same,ERR6349923,ERR6350856
ERR6349923,ERR6350857,5,19.571428571428573,Same,ERR6349923,ERR6350857
ERR6349923,ERR6350860,16682,13.142857142857142,Same,ERR6349923,ERR6350860
ERR6349923,ERR6350862,3,4.571428571428571,Same,ERR6349923,ERR6350862
ERR6349923,ERR6350863,2,4.714285714285714,Same,ERR6349923,ERR6350863
ERR6349923,ERR6350864,2,5.571428571428571,Same,ERR6349923,ERR6350864
ERR6349923,ERR6350865,27,18.714285714285715,Same,ERR6349923,ERR6350865
ERR6349923,ERR6350866,18317,39.857142857142854,Same,ERR6349923,ERR6350866
ERR6349923,ERR6350868,2,11.857142857142858,Same,ERR6349923,ERR6350868
ERR6349923,ERR6350869,2,0.5714285714285714,Same,ERR6349923,ERR6350869
ERR6349923,ERR6350870,1,3.5714285714285716,Same,ERR6349923,ERR6350870
ERR6349923,ERR6350871,2,5.428571428571429,Same,ERR6349923,ERR6350871
ERR6349923,ERR6350872,4,5.714285714285714,Same,ERR6349923,ERR6350872
ERR6349923,ERR6350873,7,19.857142857142858,Same,ERR6349923,ERR6350873
ERR6349923,ERR6350875,5,0,Same,ERR6349923,ERR6350875
ERR6349923,ERR6350876,4,0,Same,ERR6349923,ERR6350876
ERR6349923,ERR6350879,4,12.571428571428571,Same,ERR6349923,ERR6350879
ERR6349923,ERR6350881,3,0.8571428571428571,Same,ERR6349923,ERR6350881
ERR6349923,ERR6350882,17,1.5714285714285714,Same,ERR6349923,ERR6350882
ERR6349923,ERR6350883,5,5,Same,ERR6349923,ERR6350883
ERR6349923,ERR6350884,327,10,Same,ERR6349923,ERR6350884
ERR6349923,ERR6350885,3,10.857142857142858,Same,ERR6349923,ERR6350885
ERR6349923,ERR6350886,2,19.714285714285715,Same,ERR6349923,ERR6350886
ERR6349923,ERR6350887,18081,42.42857142857143,Same,ERR6349923,ERR6350887
ERR6349923,ERR6350888,16173,41.857142857142854,Same,ERR6349923,ERR6350888
ERR6349923,ERR6350890,15713,13.571428571428571,Same,ERR6349923,ERR6350890
ERR6349923,ERR6350891,2,1.1428571428571428,Same,ERR6349923,ERR6350891
ERR6349923,ERR6350892,69,1.5714285714285714,Same,ERR6349923,ERR6350892
ERR6349923,ERR6350893,0,3.857142857142857,Same,ERR6349923,ERR6350893
ERR6349923,ERR6350894,7,5.571428571428571,Same,ERR6349923,ERR6350894
ERR6349923,ERR6350896,5,22.714285714285715,Same,ERR6349923,ERR6350896
ERR6349923,ERR6350897,23,7.857142857142857,Same,ERR6349923,ERR6350897
ERR6349923,ERR6350900,15868,40.714285714285715,Same,ERR6349923,ERR6350900
ERR6349923,ERR6350901,16779,9.857142857142858,Same,ERR6349923,ERR6350901
ERR6349923,ERR6350903,5,0.8571428571428571,Same,ERR6349923,ERR6350903
ERR6349923,ERR6350905,2,5.285714285714286,Same,ERR6349923,ERR6350905
ERR6349923,ERR6350906,15,5.142857142857143,Same,ERR6349923,ERR6350906
ERR6349923,ERR6350907,5,16.857142857142858,Same,ERR6349923,ERR6350907
ERR6349923,ERR6350908,6,21.571428571428573,Same,ERR6349923,ERR6350908
ERR6349923,ERR6350909,14,7,Same,ERR6349923,ERR6350909
ERR6349923,ERR6350910,18319,37.857142857142854,Same,ERR6349923,ERR6350910
ERR6349923,ERR6350911,17720,41.714285714285715,Same,ERR6349923,ERR6350911
ERR6349923,ERR6350912,1,12.857142857142858,Same,ERR6349923,ERR6350912
ERR6349923,ERR6350913,15758,13.571428571428571,Same,ERR6349923,ERR6350913
ERR6349923,ERR6350914,6,1,Same,ERR6349923,ERR6350914
ERR6349923,ERR6350915,16,1.1428571428571428,Same,ERR6349923,ERR6350915
ERR6349923,ERR6350916,4,4.857142857142857,Same,ERR6349923,ERR6350916
ERR6349923,ERR6350917,3,5.571428571428571,Same,ERR6349923,ERR6350917
ERR6349923,ERR6350918,2,17.142857142857142,Same,ERR6349923,ERR6350918
ERR6349923,ERR6350919,4,19.857142857142858,Same,ERR6349923,ERR6350919
ERR6349923,ERR6350922,15917,40.714285714285715,Same,ERR6349923,ERR6350922
ERR6349923,ERR6350923,4,10.857142857142858,Same,ERR6349923,ERR6350923
ERR6349923,ERR6350924,1,13.571428571428571,Same,ERR6349923,ERR6350924
ERR6349923,ERR6350925,4,1.1428571428571428,Same,ERR6349923,ERR6350925
ERR6349923,ERR6350926,3,1.1428571428571428,Same,ERR6349923,ERR6350926
ERR6349923,ERR6350928,1,16.714285714285715,Same,ERR6349923,ERR6350928
ERR6349923,ERR6350929,358,22.714285714285715,Same,ERR6349923,ERR6350929
ERR6349923,ERR6350930,2,6.428571428571429,Same,ERR6349923,ERR6350930
ERR6349923,ERR6350932,16773,11.571428571428571,Same,ERR6349923,ERR6350932
ERR6349923,ERR6350933,15290,13.142857142857142,Same,ERR6349923,ERR6350933
ERR6349923,ERR6350934,23,1.7142857142857142,Same,ERR6349923,ERR6350934
ERR6349923,ERR6350935,1,1.5714285714285714,Same,ERR6349923,ERR6350935
ERR6349923,ERR6350936,5,3.5714285714285716,Same,ERR6349923,ERR6350936
ERR6349923,ERR6351001,4,5.571428571428571,Same,ERR6349923,ERR6351001
ERR6349923,ERR6351002,357,18.857142857142858,Same,ERR6349923,ERR6351002
ERR6349923,ERR6351003,10,6.428571428571429,Same,ERR6349923,ERR6351003
ERR6349923,ERR6351005,18307,41.285714285714285,Same,ERR6349923,ERR6351005
ERR6349923,ERR6351006,9,12,Same,ERR6349923,ERR6351006
ERR6349923,ERR6351007,2,13.571428571428571,Same,ERR6349923,ERR6351007
ERR6349923,ERR6351008,3,0.5714285714285714,Same,ERR6349923,ERR6351008
ERR6349923,ERR6351009,2,0.7142857142857143,Same,ERR6349923,ERR6351009
ERR6349923,ERR6351010,3,4.142857142857143,Same,ERR6349923,ERR6351010
ERR6349923,ERR6351011,2,5.714285714285714,Same,ERR6349923,ERR6351011
ERR6349923,ERR6351012,1,16.857142857142858,Same,ERR6349923,ERR6351012
ERR6349923,ERR6351014,4,6.142857142857143,Same,ERR6349923,ERR6351014
ERR6349923,ERR6351015,18,6,Same,ERR6349923,ERR6351015
ERR6349923,ERR6351016,29,6.428571428571429,Same,ERR6349923,ERR6351016
ERR6349923,ERR6351018,18320,42.42857142857143,Same,ERR6349923,ERR6351018
ERR6349923,ERR6351019,17700,43,Same,ERR6349923,ERR6351019
ERR6349923,ERR6351020,1,11,Same,ERR6349923,ERR6351020
ERR6349923,ERR6351021,6,14,Same,ERR6349923,ERR6351021
ERR6349923,ERR6351022,6,1.1428571428571428,Same,ERR6349923,ERR6351022
ERR6349923,ERR6351023,1,1.5714285714285714,Same,ERR6349923,ERR6351023
ERR6349923,ERR6351024,4,4.857142857142857,Same,ERR6349923,ERR6351024
ERR6349923,ERR6351026,3,16.857142857142858,Same,ERR6349923,ERR6351026
ERR6349923,ERR6351027,2,20.857142857142858,Same,ERR6349923,ERR6351027
ERR6349923,PID-0821-1356-ZN1134,19,22.857142857142858,Same,ERR6349923,PID-0821-1356-ZN1134
ERR6349923,PID-0821-1406-ZN1179,2,21.571428571428573,Same,ERR6349923,PID-0821-1406-ZN1179
ERR6349923,PID-0821-1448-ZN1214,2,22.571428571428573,Same,ERR6349923,PID-0821-1448-ZN1214
ERR6349923,PID-0821-1473-ZN1242,1,21.285714285714285,Same,ERR6349923,PID-0821-1473-ZN1242
ERR6349923,PID-0821-1505-ZN1267,358,23.428571428571427,Same,ERR6349923,PID-0821-1505-ZN1267
ERR6349923,PID-0821-1544-ZN1294,17566,24.428571428571427,Same,ERR6349923,PID-0821-1544-ZN1294
ERR6349923,PID-0821-1547-ZN1296,18186,24.714285714285715,Same,ERR6349923,PID-0821-1547-ZN1296
ERR6349923,PID-0821-1548-ZN1297,18184,24.714285714285715,Same,ERR6349923,PID-0821-1548-ZN1297
ERR6349923,PID-0821-157-ZN0158,1,3.857142857142857,Same,ERR6349923,PID-0821-157-ZN0158
ERR6349923,PID-0821-158-ZN0157,3,3.857142857142857,Same,ERR6349923,PID-0821-158-ZN0157
ERR6349923,PID-0821-1586-ZN1327,357,25.714285714285715,Same,ERR6349923,PID-0821-1586-ZN1327
ERR6349923,PID-0821-1589-ZN1330,360,26.571428571428573,Same,ERR6349923,PID-0821-1589-ZN1330
ERR6349923,PID-0821-1607-ZN1342,93,28,Same,ERR6349923,PID-0821-1607-ZN1342
ERR6349923,PID-0821-1610-ZN1388,18185,26,Same,ERR6349923,PID-0821-1610-ZN1388
ERR6349923,PID-0821-1612-ZN1346,359,26,Same,ERR6349923,PID-0821-1612-ZN1346
ERR6349923,PID-0821-1613-ZN1347,361,26,Same,ERR6349923,PID-0821-1613-ZN1347
ERR6349923,PID-0821-1614-ZN1348,18185,26,Same,ERR6349923,PID-0821-1614-ZN1348
ERR6349923,PID-0821-1615-ZN1349,18184,26,Same,ERR6349923,PID-0821-1615-ZN1349
ERR6349923,PID-0821-1622-ZN1486,18185,26.571428571428573,Same,ERR6349923,PID-0821-1622-ZN1486
ERR6349923,PID-0821-1679-ZN1410,360,27.142857142857142,Same,ERR6349923,PID-0821-1679-ZN1410
ERR6349923,PID-0821-1692-ZN1420,487,27.142857142857142,Same,ERR6349923,PID-0821-1692-ZN1420
ERR6349923,PID-0821-1698-ZN1424,18184,27.571428571428573,Same,ERR6349923,PID-0821-1698-ZN1424
ERR6349923,PID-0821-1723-ZN1445,18184,27.857142857142858,Same,ERR6349923,PID-0821-1723-ZN1445
ERR6349923,PID-0821-1757-ZN1474,16800,29.142857142857142,Same,ERR6349923,PID-0821-1757-ZN1474
ERR6349923,PID-0821-214-ZN0200,2,2,Same,ERR6349923,PID-0821-214-ZN0200
ERR6349923,PID-0821-219-ZN0205,2,1.8571428571428572,Same,ERR6349923,PID-0821-219-ZN0205
ERR6349923,PID-0821-241-ZN0231,8,1,Same,ERR6349923,PID-0821-241-ZN0231
ERR6349923,PID-0821-249-ZN0225,1,0.8571428571428571,Same,ERR6349923,PID-0821-249-ZN0225
ERR6349923,PID-0821-255-ZN0232,2,0.5714285714285714,Same,ERR6349923,PID-0821-255-ZN0232
ERR6349923,PID-0821-259-ZN0235,1,0.42857142857142855,Same,ERR6349923,PID-0821-259-ZN0235
ERR6349923,PID-0821-260-ZN0236,1,0.42857142857142855,Same,ERR6349923,PID-0821-260-ZN0236
ERR6349923,PID-0821-261-ZN0237,2,0.42857142857142855,Same,ERR6349923,PID-0821-261-ZN0237
ERR6349923,PID-0821-2610-ZN2242,18319,44.142857142857146,Same,ERR6349923,PID-0821-2610-ZN2242
ERR6349923,PID-0821-263-ZN0239,2,0.42857142857142855,Same,ERR6349923,PID-0821-263-ZN0239
ERR6349923,PID-0821-2686-ZN2314,18284,44.57142857142857,Same,ERR6349923,PID-0821-2686-ZN2314
ERR6349923,PID-0821-2731-ZN2356,68,46.57142857142857,Same,ERR6349923,PID-0821-2731-ZN2356
ERR6349923,PID-0821-2745-ZN2370,18321,46,Same,ERR6349923,PID-0821-2745-ZN2370
ERR6349923,PID-0821-2752-ZN2372,18317,45.857142857142854,Same,ERR6349923,PID-0821-2752-ZN2372
ERR6349923,PID-0821-2759-ZN2378,18319,50.42857142857143,Same,ERR6349923,PID-0821-2759-ZN2378
ERR6349923,PID-0821-276-ZN0248,2,0.2857142857142857,Same,ERR6349923,PID-0821-276-ZN0248
ERR6349923,PID-0821-339-ZN0302,1,0.8571428571428571,Same,ERR6349923,PID-0821-339-ZN0302
ERR6349923,PID-0821-3500-ZN3059,16650,57.57142857142857,Same,ERR6349923,PID-0821-3500-ZN3059
ERR6349923,PID-0821-3606-ZN3148,16710,61.714285714285715,Same,ERR6349923,PID-0821-3606-ZN3148
ERR6349923,PID-0821-3617-ZN3162,71,62,Same,ERR6349923,PID-0821-3617-ZN3162
ERR6349923,PID-0821-3640-ZN3185,16717,62.857142857142854,Same,ERR6349923,PID-0821-3640-ZN3185
ERR6349923,PID-0821-3660-ZN3205,65,62.57142857142857,Same,ERR6349923,PID-0821-3660-ZN3205
ERR6349923,PID-0821-3675-ZN3182,65,62.57142857142857,Same,ERR6349923,PID-0821-3675-ZN3182
ERR6349923,PID-0821-3681-ZN3225,66,62.857142857142854,Same,ERR6349923,PID-0821-3681-ZN3225
ERR6349923,PID-0821-3740-ZN3283,16741,63.57142857142857,Same,ERR6349923,PID-0821-3740-ZN3283
ERR6349923,PID-0821-380-ZN0340,2,1.5714285714285714,Same,ERR6349923,PID-0821-380-ZN0340
ERR6349923,PID-0821-383-ZN0346,2,1.5714285714285714,Same,ERR6349923,PID-0821-383-ZN0346
ERR6349923,PID-0821-389-ZN0344,2,1.5714285714285714,Same,ERR6349923,PID-0821-389-ZN0344
ERR6349923,PID-0821-390-ZN0345,1,1.5714285714285714,Same,ERR6349923,PID-0821-390-ZN0345
ERR6349923,PID-0821-406-ZN0367,1,2.142857142857143,Same,ERR6349923,PID-0821-406-ZN0367
ERR6349923,PID-0821-413-ZN0368,1,2,Same,ERR6349923,PID-0821-413-ZN0368
ERR6349923,PID-0821-415-ZN0375,3,2.142857142857143,Same,ERR6349923,PID-0821-415-ZN0375
ERR6349923,PID-0821-419-ZN0372,2,2.5714285714285716,Same,ERR6349923,PID-0821-419-ZN0372
ERR6349923,PID-0821-423-ZN0394,2,2.7142857142857144,Same,ERR6349923,PID-0821-423-ZN0394
ERR6349923,PID-0821-433-ZN0445,0,2.5714285714285716,Same,ERR6349923,PID-0821-433-ZN0445
ERR6349923,PID-0821-435-ZN0382,3,2.5714285714285716,Same,ERR6349923,PID-0821-435-ZN0382
ERR6349923,PID-0821-438-ZN0397,1,2.5714285714285716,Same,ERR6349923,PID-0821-438-ZN0397
ERR6349923,PID-0821-441-ZN0385,2,2.5714285714285716,Same,ERR6349923,PID-0821-441-ZN0385
ERR6349923,PID-0821-449-ZN0404,2,2.7142857142857144,Same,ERR6349923,PID-0821-449-ZN0404
ERR6349923,PID-0821-450-ZN0405,3,2.7142857142857144,Same,ERR6349923,PID-0821-450-ZN0405
ERR6349923,PID-0821-453-ZN0406,1,2.5714285714285716,Same,ERR6349923,PID-0821-453-ZN0406
ERR6349923,PID-0821-456-ZN0409,3,2.857142857142857,Same,ERR6349923,PID-0821-456-ZN0409
ERR6349923,PID-0821-ZJN0038,3,7.857142857142857,Same,ERR6349923,PID-0821-ZJN0038
ERR6349923,PID-0821-ZN0002,2,8.428571428571429,Same,ERR6349923,PID-0821-ZN0002
ERR6349923,PID-0821-ZN0003,2,8.285714285714286,Same,ERR6349923,PID-0821-ZN0003
ERR6349923,PID-0821-ZN0004,2,8.285714285714286,Same,ERR6349923,PID-0821-ZN0004
ERR6349923,PID-0821-ZN0007,2,8.142857142857142,Same,ERR6349923,PID-0821-ZN0007
ERR6349923,PID-0821-ZN0010,3,8.142857142857142,Same,ERR6349923,PID-0821-ZN0010
ERR6349923,PID-0821-ZN0011,3,8,Same,ERR6349923,PID-0821-ZN0011
ERR6349923,PID-0821-ZN0015,2,8,Same,ERR6349923,PID-0821-ZN0015
ERR6349923,PID-0821-ZN0041,5,7.857142857142857,Same,ERR6349923,PID-0821-ZN0041
ERR6349923,PID-0821-ZN0044,7,3.142857142857143,Same,ERR6349923,PID-0821-ZN0044
ERR6349923,PID-0821-ZN0105,2,5.857142857142857,Same,ERR6349923,PID-0821-ZN0105
ERR6349923,PID-0821-ZN0115,3,5.285714285714286,Same,ERR6349923,PID-0821-ZN0115
ERR6349923,PID-0821-ZN0116-II,2,5.285714285714286,Same,ERR6349923,PID-0821-ZN0116-II
ERR6349924,ERR6349925,4,0.5714285714285714,Same,ERR6349924,ERR6349925
ERR6349924,ERR6349926,6,7.714285714285714,Same,ERR6349924,ERR6349926
ERR6349924,ERR6349927,15739,14.714285714285714,Same,ERR6349924,ERR6349927
ERR6349924,ERR6349929,13,8.428571428571429,Same,ERR6349924,ERR6349929
ERR6349924,ERR6349931,91,18.285714285714285,Same,ERR6349924,ERR6349931
ERR6349924,ERR6349933,17689,38.857142857142854,Same,ERR6349924,ERR6349933
ERR6349924,ERR6349934,438,8,Same,ERR6349924,ERR6349934
ERR6349924,ERR6349937,5,1.4285714285714286,Same,ERR6349924,ERR6349937
ERR6349924,ERR6350131,16012,13.571428571428571,Same,ERR6349924,ERR6350131
ERR6349924,ERR6350132,11,8.285714285714286,Same,ERR6349924,ERR6350132
ERR6349924,ERR6350133,10,5.285714285714286,Same,ERR6349924,ERR6350133
ERR6349924,ERR6350134,13,8.285714285714286,Same,ERR6349924,ERR6350134
ERR6349924,ERR6350135,7,8.142857142857142,Same,ERR6349924,ERR6350135
ERR6349924,ERR6350137,22,8.142857142857142,Same,ERR6349924,ERR6350137
ERR6349924,ERR6350139,17690,39.857142857142854,Same,ERR6349924,ERR6350139
ERR6349924,ERR6350140,16185,8.428571428571429,Same,ERR6349924,ERR6350140
ERR6349924,ERR6350141,8,11.571428571428571,Same,ERR6349924,ERR6350141
ERR6349924,ERR6350142,41,1.5714285714285714,Same,ERR6349924,ERR6350142
ERR6349924,ERR6350143,7,0.7142857142857143,Same,ERR6349924,ERR6350143
ERR6349924,ERR6350144,11,1.8571428571428572,Same,ERR6349924,ERR6350144
ERR6349924,ERR6350147,9,8.142857142857142,Same,ERR6349924,ERR6350147
ERR6349924,ERR6350148,7,8.142857142857142,Same,ERR6349924,ERR6350148
ERR6349924,ERR6350149,8,8,Same,ERR6349924,ERR6350149
ERR6349924,ERR6350150,6,8,Same,ERR6349924,ERR6350150
ERR6349924,ERR6350151,6,7.571428571428571,Same,ERR6349924,ERR6350151
ERR6349924,ERR6350152,6,7.857142857142857,Same,ERR6349924,ERR6350152
ERR6349924,ERR6350155,16182,8.714285714285714,Same,ERR6349924,ERR6350155
ERR6349924,ERR6350156,5,11.571428571428571,Same,ERR6349924,ERR6350156
ERR6349924,ERR6350195,5,0.42857142857142855,Same,ERR6349924,ERR6350195
ERR6349924,ERR6350196,6,14.714285714285714,Same,ERR6349924,ERR6350196
ERR6349924,ERR6350197,5,7.571428571428571,Same,ERR6349924,ERR6350197
ERR6349924,ERR6350198,7,7.571428571428571,Same,ERR6349924,ERR6350198
ERR6349924,ERR6350199,7,7.142857142857143,Same,ERR6349924,ERR6350199
ERR6349924,ERR6350200,8,7.571428571428571,Same,ERR6349924,ERR6350200
ERR6349924,ERR6350202,17705,39.42857142857143,Same,ERR6349924,ERR6350202
ERR6349924,ERR6350203,6,9.428571428571429,Same,ERR6349924,ERR6350203
ERR6349924,ERR6350204,6,11.714285714285714,Same,ERR6349924,ERR6350204
ERR6349924,ERR6350205,35,2,Same,ERR6349924,ERR6350205
ERR6349924,ERR6350206,16173,1.7142857142857142,Same,ERR6349924,ERR6350206
ERR6349924,ERR6350208,16181,7.571428571428571,Same,ERR6349924,ERR6350208
ERR6349924,ERR6350210,9,7.142857142857143,Same,ERR6349924,ERR6350210
ERR6349924,ERR6350212,10,7.428571428571429,Same,ERR6349924,ERR6350212
ERR6349924,ERR6350214,8,6.857142857142857,Same,ERR6349924,ERR6350214
ERR6349924,ERR6350215,17703,36.42857142857143,Same,ERR6349924,ERR6350215
ERR6349924,ERR6350216,17664,39.857142857142854,Same,ERR6349924,ERR6350216
ERR6349924,ERR6350217,8,7.857142857142857,Same,ERR6349924,ERR6350217
ERR6349924,ERR6350218,11,12.428571428571429,Same,ERR6349924,ERR6350218
ERR6349924,ERR6350758,6,1.7142857142857142,Same,ERR6349924,ERR6350758
ERR6349924,ERR6350760,6,14.571428571428571,Same,ERR6349924,ERR6350760
ERR6349924,ERR6350761,16194,31,Same,ERR6349924,ERR6350761
ERR6349924,ERR6350762,16234,6.857142857142857,Same,ERR6349924,ERR6350762
ERR6349924,ERR6350763,14,6.571428571428571,Same,ERR6349924,ERR6350763
ERR6349924,ERR6350765,16,6.571428571428571,Same,ERR6349924,ERR6350765
ERR6349924,ERR6350767,17091,40.42857142857143,Same,ERR6349924,ERR6350767
ERR6349924,ERR6350768,21,9.571428571428571,Same,ERR6349924,ERR6350768
ERR6349924,ERR6350769,15202,13,Same,ERR6349924,ERR6350769
ERR6349924,ERR6350770,7,2.5714285714285716,Same,ERR6349924,ERR6350770
ERR6349924,ERR6350772,5,2.4285714285714284,Same,ERR6349924,ERR6350772
ERR6349924,ERR6350774,15568,6.571428571428571,Same,ERR6349924,ERR6350774
ERR6349924,ERR6350775,6,6.571428571428571,Same,ERR6349924,ERR6350775
ERR6349924,ERR6350776,17,6.571428571428571,Same,ERR6349924,ERR6350776
ERR6349924,ERR6350777,16193,6.571428571428571,Same,ERR6349924,ERR6350777
ERR6349924,ERR6350779,15589,30.571428571428573,Same,ERR6349924,ERR6350779
ERR6349924,ERR6350780,17119,41,Same,ERR6349924,ERR6350780
ERR6349924,ERR6350781,8,9.285714285714286,Same,ERR6349924,ERR6350781
ERR6349924,ERR6350782,5,10.285714285714286,Same,ERR6349924,ERR6350782
ERR6349924,ERR6350783,6,2,Same,ERR6349924,ERR6350783
ERR6349924,ERR6350785,4,2.4285714285714284,Same,ERR6349924,ERR6350785
ERR6349924,ERR6350786,7,0.8571428571428571,Same,ERR6349924,ERR6350786
