id,Study,Country,Region,Site,neonatal,Year,species,ST,N50,contig_count,total_size,resistance_score,K_locus,K_type,K_locus_confidence,O_locus,O_type,O_locus_confidence
68879,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2016,Klebsiella pneumoniae,ST1958,572532,142,5395641,0,KL110,unknown (KL110),Typeable,O1/O2v1,O2a,Typeable
70650,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2016,Klebsiella pneumoniae,ST313,162889,178,5556994,0,KL180,unknown (KL180),Untypeable,O1/O2v3,O2a,Typeable
70875,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2017,Klebsiella pneumoniae,ST25,368462,125,5713174,1,KL2,K2,Typeable,O1/O2v2,O1ab,Typeable
71359,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2017,Klebsiella pneumoniae,ST628,726014,85,5415113,0,KL123,unknown (KL123),Typeable,O3b,O3b,Typeable
75028,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2017,Klebsiella pneumoniae,ST37,129803,417,5435474,1,KL15,K15,Typeable,O4,O4,Typeable
77559,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2017,Klebsiella pneumoniae,ST3247,43364,703,5676013,1,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable
78028,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2018,Klebsiella pneumoniae,ST6777,845989,91,5264735,1,KL28,K28,Typeable,O1/O2v2,O2afg,Typeable
82187,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2018,Klebsiella pneumoniae,ST105,243986,129,5269623,0,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable
84249,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2018,Klebsiella pneumoniae,ST491,179587,272,5284480,0,KL118,unknown (KL118),Typeable,OL13,O13,Typeable
84587,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2018,Klebsiella pneumoniae,ST336,126949,212,5637631,1,KL25,K25,Typeable,O5,O5,Typeable
84816,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2018,Klebsiella pneumoniae,ST1786,27971,447,5421438,1,KL38,K38,Typeable,O3b,O3b,Typeable
84817,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2018,Klebsiella pneumoniae,ST17,46917,400,5446383,1,KL25,K25,Typeable,O5,O5,Typeable
87339,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2018,Klebsiella pneumoniae,ST48,31490,465,5519738,1,KL62,K62,Typeable,O1/O2v1,O1ab,Typeable
88197,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2018,Klebsiella pneumoniae,ST2800,160464,355,5693576,1,KL47,K47,Typeable,O1/O2v1,O1ab,Typeable
89999,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2018,Klebsiella pneumoniae,ST48,349065,152,5529167,1,KL62,K62,Typeable,O1/O2v1,O1ab,Typeable
90155,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2018,Klebsiella pneumoniae,ST4813,346347,111,5344396,0,KL55,K55,Typeable,O3/O3a,O3/O3a,Typeable
92044,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2018,Klebsiella pneumoniae,ST11,203520,215,5645405,1,KL15,K15,Typeable,O4,O4,Typeable
92868,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2018,Klebsiella pneumoniae,ST413,209904,159,5542294,1,KL112,unknown (KL112),Typeable,O1/O2v2,O1ab,Typeable
96134,KWTRP,Kenya,Eastern Africa,Site 3,neonate,2019,Klebsiella pneumoniae,ST18,149352,246,5400410,0,KL23,K23,Typeable,O1/O2v2,O2afg,Typeable
